actual_default,predicted_default,default_probability,uncertainty_score,review_group
0,0,0.4926636490628102,0.9853272981256204,Uncertain - Human Review Priority
0,0,0.1812695897775827,0.36253917955516535,Low Risk - Auto Decision
0,0,0.4549004390185808,0.9098008780371616,Uncertain - Human Review Priority
0,0,0.23489403714902074,0.4697880742980415,Low Risk - Auto Decision
0,1,0.7156335436095551,0.5687329127808898,High Risk - Manual Review
0,0,0.432778417293028,0.865556834586056,Uncertain - Human Review Priority
0,0,0.31870316900108503,0.6374063380021701,Uncertain - Human Review Priority
0,1,0.509494355848164,0.9810112883036719,Uncertain - Human Review Priority
1,1,0.6824709797802098,0.6350580404395805,Uncertain - Human Review Priority
0,0,0.18870154729665137,0.3774030945933027,Low Risk - Auto Decision
0,0,0.17317257698069743,0.34634515396139487,Low Risk - Auto Decision
0,1,0.8210705229785651,0.3578589540428698,High Risk - Manual Review
1,1,0.7696531720392494,0.46069365592150113,High Risk - Manual Review
0,1,0.6025335321011598,0.7949329357976804,Uncertain - Human Review Priority
1,1,0.7766060452757517,0.44678790944849656,High Risk - Manual Review
0,0,0.15600337704821624,0.3120067540964324,Low Risk - Auto Decision
0,1,0.6115440104560886,0.7769119790878227,Uncertain - Human Review Priority
0,0,0.3645617308771068,0.7291234617542136,Uncertain - Human Review Priority
1,1,0.734231694063933,0.5315366118721341,High Risk - Manual Review
0,1,0.7715366606287827,0.45692667874243464,High Risk - Manual Review
0,0,0.22133596579114825,0.44267193158229645,Low Risk - Auto Decision
1,1,0.6369091199698068,0.7261817600603864,Uncertain - Human Review Priority
1,1,0.8123911451394406,0.3752177097211189,High Risk - Manual Review
0,0,0.11088245990064784,0.22176491980129565,Low Risk - Auto Decision
0,0,0.3122939015481678,0.6245878030963355,Uncertain - Human Review Priority
0,1,0.5005142923256324,0.9989714153487352,Uncertain - Human Review Priority
0,0,0.4997335749741923,0.9994671499483846,Uncertain - Human Review Priority
0,0,0.3528877232546385,0.705775446509277,Uncertain - Human Review Priority
0,0,0.1524134721411747,0.30482694428234947,Low Risk - Auto Decision
0,1,0.5736179740065477,0.8527640519869046,Uncertain - Human Review Priority
0,0,0.2815521573948977,0.5631043147897954,Low Risk - Auto Decision
1,1,0.7009676993343668,0.5980646013312665,High Risk - Manual Review
0,0,0.16204711991840234,0.32409423983680474,Low Risk - Auto Decision
0,0,0.3963315762885142,0.7926631525770284,Uncertain - Human Review Priority
0,0,0.33039570123438494,0.6607914024687699,Uncertain - Human Review Priority
0,0,0.42610527554175515,0.8522105510835103,Uncertain - Human Review Priority
0,1,0.7885802050468486,0.4228395899063029,High Risk - Manual Review
0,0,0.24417736095297152,0.488354721905943,Low Risk - Auto Decision
0,0,0.1498400251575544,0.2996800503151088,Low Risk - Auto Decision
0,1,0.6953304050055091,0.6093391899889817,Uncertain - Human Review Priority
0,1,0.5305397991457366,0.9389204017085269,Uncertain - Human Review Priority
1,1,0.7781537717147577,0.4436924565704845,High Risk - Manual Review
0,1,0.5485245302161992,0.9029509395676016,Uncertain - Human Review Priority
1,1,0.6373748719152234,0.7252502561695533,Uncertain - Human Review Priority
0,1,0.7214061562820436,0.5571876874359127,High Risk - Manual Review
0,1,0.5036162796393413,0.9927674407213174,Uncertain - Human Review Priority
1,1,0.6574130493371984,0.6851739013256033,Uncertain - Human Review Priority
0,1,0.6321530519575527,0.7356938960848947,Uncertain - Human Review Priority
0,0,0.4162902300209863,0.8325804600419726,Uncertain - Human Review Priority
0,0,0.280711371197482,0.561422742394964,Low Risk - Auto Decision
1,1,0.6160093024745902,0.7679813950508196,Uncertain - Human Review Priority
0,1,0.6887575608297898,0.6224848783404204,Uncertain - Human Review Priority
1,1,0.7943145251197026,0.41137094976059485,High Risk - Manual Review
0,1,0.5584941689276975,0.8830116621446049,Uncertain - Human Review Priority
0,0,0.4473708339661637,0.8947416679323273,Uncertain - Human Review Priority
0,0,0.11871100098887165,0.23742200197774332,Low Risk - Auto Decision
1,1,0.5841859847991333,0.8316280304017334,Uncertain - Human Review Priority
1,1,0.7962987970143822,0.40740240597123556,High Risk - Manual Review
1,1,0.661404689162487,0.6771906216750261,Uncertain - Human Review Priority
0,1,0.5597476276868514,0.8805047446262972,Uncertain - Human Review Priority
0,0,0.48755805441364103,0.9751161088272821,Uncertain - Human Review Priority
0,0,0.3137324486360726,0.6274648972721452,Uncertain - Human Review Priority
0,0,0.14997023161940068,0.2999404632388014,Low Risk - Auto Decision
1,0,0.1287622751626986,0.2575245503253971,Low Risk - Auto Decision
1,1,0.51292398178282,0.9741520364343601,Uncertain - Human Review Priority
1,0,0.45460339296241015,0.9092067859248203,Uncertain - Human Review Priority
0,0,0.47556466800280806,0.9511293360056161,Uncertain - Human Review Priority
1,0,0.40089846234347015,0.8017969246869403,Uncertain - Human Review Priority
0,0,0.24516389227131918,0.49032778454263837,Low Risk - Auto Decision
0,1,0.5928793896580912,0.8142412206838177,Uncertain - Human Review Priority
0,0,0.3898035800954203,0.7796071601908406,Uncertain - Human Review Priority
0,1,0.7343642638214439,0.5312714723571121,High Risk - Manual Review
0,0,0.23551710728826736,0.4710342145765347,Low Risk - Auto Decision
0,1,0.5829931318207756,0.8340137363584488,Uncertain - Human Review Priority
0,0,0.4419595720890282,0.8839191441780564,Uncertain - Human Review Priority
0,1,0.5266407224189296,0.9467185551621409,Uncertain - Human Review Priority
0,1,0.5841567299589558,0.8316865400820883,Uncertain - Human Review Priority
0,0,0.38139714265632363,0.7627942853126473,Uncertain - Human Review Priority
0,1,0.5753779481498756,0.8492441037002487,Uncertain - Human Review Priority
1,0,0.41120850019573896,0.8224170003914779,Uncertain - Human Review Priority
0,1,0.5842799120716441,0.8314401758567118,Uncertain - Human Review Priority
0,1,0.5930305675248466,0.8139388649503068,Uncertain - Human Review Priority
0,0,0.3847329308217409,0.7694658616434819,Uncertain - Human Review Priority
0,0,0.36534470821142,0.73068941642284,Uncertain - Human Review Priority
1,1,0.7903383657570126,0.4193232684859749,High Risk - Manual Review
0,0,0.30062208443994826,0.6012441688798965,Uncertain - Human Review Priority
0,0,0.4962648148301658,0.9925296296603316,Uncertain - Human Review Priority
0,1,0.5228189999598343,0.9543620000803315,Uncertain - Human Review Priority
0,0,0.3340596013274092,0.6681192026548184,Uncertain - Human Review Priority
0,1,0.6571718652505808,0.6856562694988384,Uncertain - Human Review Priority
1,1,0.61449389536488,0.7710122092702401,Uncertain - Human Review Priority
0,1,0.5344793673010457,0.9310412653979085,Uncertain - Human Review Priority
0,1,0.6208158861656564,0.7583682276686872,Uncertain - Human Review Priority
0,0,0.17130721189043308,0.34261442378086615,Low Risk - Auto Decision
0,0,0.20358938477243185,0.40717876954486365,Low Risk - Auto Decision
0,0,0.3974070948102735,0.794814189620547,Uncertain - Human Review Priority
1,1,0.7953582721973219,0.4092834556053562,High Risk - Manual Review
0,0,0.4573278677520576,0.9146557355041152,Uncertain - Human Review Priority
0,1,0.6188265098050741,0.7623469803898517,Uncertain - Human Review Priority
1,1,0.6580177430321033,0.6839645139357935,Uncertain - Human Review Priority
0,0,0.1583454805158958,0.3166909610317916,Low Risk - Auto Decision
0,0,0.27399245592584653,0.5479849118516931,Low Risk - Auto Decision
1,1,0.6771637050924832,0.6456725898150335,Uncertain - Human Review Priority
0,1,0.6412840829178954,0.7174318341642092,Uncertain - Human Review Priority
0,1,0.5219605600866846,0.9560788798266309,Uncertain - Human Review Priority
0,0,0.25140685094802007,0.5028137018960401,Low Risk - Auto Decision
0,0,0.4589637969408026,0.9179275938816052,Uncertain - Human Review Priority
1,1,0.694448417596604,0.6111031648067919,Uncertain - Human Review Priority
0,1,0.6083166154329662,0.7833667691340676,Uncertain - Human Review Priority
0,0,0.3857080200756845,0.771416040151369,Uncertain - Human Review Priority
1,1,0.5057218745541499,0.9885562508917003,Uncertain - Human Review Priority
0,1,0.6783276215068492,0.6433447569863016,Uncertain - Human Review Priority
0,0,0.3338725793860127,0.6677451587720254,Uncertain - Human Review Priority
1,1,0.5672317477307969,0.8655365045384062,Uncertain - Human Review Priority
0,1,0.6898144878237226,0.6203710243525549,Uncertain - Human Review Priority
0,0,0.35854787368877994,0.7170957473775599,Uncertain - Human Review Priority
0,0,0.3635468132089688,0.7270936264179376,Uncertain - Human Review Priority
0,1,0.7148831526305957,0.5702336947388087,High Risk - Manual Review
0,1,0.564428480496292,0.871143039007416,Uncertain - Human Review Priority
0,1,0.6360353650293836,0.7279292699412327,Uncertain - Human Review Priority
0,1,0.7598833492833217,0.48023330143335663,High Risk - Manual Review
0,0,0.41311181216657916,0.8262236243331583,Uncertain - Human Review Priority
0,0,0.3060832783836895,0.612166556767379,Uncertain - Human Review Priority
1,0,0.3433064500907693,0.6866129001815386,Uncertain - Human Review Priority
0,0,0.4485257454317319,0.8970514908634638,Uncertain - Human Review Priority
1,1,0.5710327979709894,0.8579344040580212,Uncertain - Human Review Priority
0,1,0.5191448940605169,0.9617102118789662,Uncertain - Human Review Priority
0,1,0.678978032920495,0.6420439341590101,Uncertain - Human Review Priority
1,1,0.7855870534207452,0.4288258931585096,High Risk - Manual Review
0,0,0.39306679089403157,0.7861335817880631,Uncertain - Human Review Priority
1,1,0.6829762792245903,0.6340474415508195,Uncertain - Human Review Priority
0,0,0.3305478760606542,0.6610957521213084,Uncertain - Human Review Priority
0,0,0.29095082586017385,0.5819016517203477,Low Risk - Auto Decision
0,0,0.3323400791466946,0.6646801582933892,Uncertain - Human Review Priority
0,0,0.33609694157220515,0.6721938831444103,Uncertain - Human Review Priority
1,0,0.4559546027326208,0.9119092054652416,Uncertain - Human Review Priority
0,0,0.19511544456276544,0.39023088912553083,Low Risk - Auto Decision
0,1,0.5176637554782464,0.9646724890435072,Uncertain - Human Review Priority
0,0,0.3360583729101828,0.6721167458203656,Uncertain - Human Review Priority
0,1,0.6332781758892413,0.7334436482215174,Uncertain - Human Review Priority
0,0,0.49396082191344315,0.9879216438268863,Uncertain - Human Review Priority
0,0,0.43730969977626594,0.8746193995525319,Uncertain - Human Review Priority
0,0,0.18429920240774317,0.36859840481548634,Low Risk - Auto Decision
0,1,0.60392163308926,0.7921567338214801,Uncertain - Human Review Priority
0,1,0.7087910426966452,0.5824179146067097,High Risk - Manual Review
0,0,0.19087019339089012,0.38174038678178024,Low Risk - Auto Decision
0,0,0.27555576974973933,0.5511115394994787,Low Risk - Auto Decision
0,1,0.5695120537764408,0.8609758924471185,Uncertain - Human Review Priority
0,0,0.21416218176510018,0.4283243635302003,Low Risk - Auto Decision
0,1,0.64661092277848,0.70677815444304,Uncertain - Human Review Priority
0,1,0.6391220081556535,0.7217559836886931,Uncertain - Human Review Priority
0,0,0.45300126429836896,0.9060025285967379,Uncertain - Human Review Priority
0,0,0.20580224100328304,0.4116044820065661,Low Risk - Auto Decision
1,0,0.3342137569156394,0.6684275138312789,Uncertain - Human Review Priority
0,1,0.7435664294568048,0.5128671410863903,High Risk - Manual Review
0,1,0.5796855623242729,0.8406288753514541,Uncertain - Human Review Priority
0,0,0.41825648551298744,0.8365129710259749,Uncertain - Human Review Priority
0,0,0.3003418707427011,0.6006837414854022,Uncertain - Human Review Priority
0,0,0.1718241376616253,0.3436482753232506,Low Risk - Auto Decision
0,0,0.4198228206237973,0.8396456412475946,Uncertain - Human Review Priority
0,0,0.21178807357378573,0.4235761471475714,Low Risk - Auto Decision
0,0,0.31268509387068494,0.6253701877413699,Uncertain - Human Review Priority
0,0,0.40298682312567896,0.8059736462513579,Uncertain - Human Review Priority
0,0,0.2360436317917105,0.472087263583421,Low Risk - Auto Decision
0,1,0.7922005704704334,0.4155988590591333,High Risk - Manual Review
0,0,0.27666853221047427,0.5533370644209485,Low Risk - Auto Decision
0,0,0.2823305463918321,0.5646610927836642,Low Risk - Auto Decision
0,1,0.7219687232446688,0.5560625535106625,High Risk - Manual Review
0,1,0.5830710188946668,0.8338579622106663,Uncertain - Human Review Priority
0,1,0.6270018795443495,0.745996240911301,Uncertain - Human Review Priority
1,1,0.6065595096437647,0.7868809807124706,Uncertain - Human Review Priority
0,0,0.2987827601458283,0.5975655202916565,Low Risk - Auto Decision
0,1,0.6260091127437428,0.7479817745125144,Uncertain - Human Review Priority
1,0,0.42908566274647547,0.8581713254929509,Uncertain - Human Review Priority
0,0,0.21032854121396025,0.42065708242792055,Low Risk - Auto Decision
0,0,0.29235848499290834,0.5847169699858167,Low Risk - Auto Decision
1,0,0.4163134775018675,0.832626955003735,Uncertain - Human Review Priority
0,1,0.620615629768104,0.758768740463792,Uncertain - Human Review Priority
0,0,0.4459523416716606,0.8919046833433212,Uncertain - Human Review Priority
0,1,0.5293933462556095,0.941213307488781,Uncertain - Human Review Priority
0,1,0.6778450497769226,0.6443099004461548,Uncertain - Human Review Priority
0,1,0.7304264474693352,0.5391471050613297,High Risk - Manual Review
0,0,0.47462508580208645,0.9492501716041729,Uncertain - Human Review Priority
0,0,0.44648368047875436,0.8929673609575087,Uncertain - Human Review Priority
1,1,0.5557639537568713,0.8884720924862575,Uncertain - Human Review Priority
0,0,0.38642644738728127,0.7728528947745625,Uncertain - Human Review Priority
0,0,0.4179922361467604,0.8359844722935208,Uncertain - Human Review Priority
1,1,0.7020038619900058,0.5959922760199885,High Risk - Manual Review
1,0,0.32594887887739676,0.6518977577547935,Uncertain - Human Review Priority
0,1,0.6300417286041592,0.7399165427916816,Uncertain - Human Review Priority
0,0,0.24021725329410062,0.4804345065882012,Low Risk - Auto Decision
0,0,0.1013395301003722,0.20267906020074444,Low Risk - Auto Decision
0,1,0.8051318358510731,0.3897363282978539,High Risk - Manual Review
0,1,0.6228219307798565,0.754356138440287,Uncertain - Human Review Priority
0,0,0.18818887118005567,0.37637774236011134,Low Risk - Auto Decision
0,0,0.3193941426969204,0.6387882853938408,Uncertain - Human Review Priority
0,1,0.7054309595481607,0.5891380809036786,High Risk - Manual Review
0,0,0.11393282285110684,0.22786564570221368,Low Risk - Auto Decision
0,0,0.23416079339196022,0.46832158678392044,Low Risk - Auto Decision
0,1,0.5320340130563563,0.9359319738872873,Uncertain - Human Review Priority
0,0,0.43821768374642456,0.8764353674928491,Uncertain - Human Review Priority
0,0,0.47050442774548223,0.9410088554909645,Uncertain - Human Review Priority
0,0,0.25169230946874793,0.5033846189374959,Low Risk - Auto Decision
0,1,0.6416962520009644,0.7166074959980713,Uncertain - Human Review Priority
0,0,0.34372852289366634,0.6874570457873327,Uncertain - Human Review Priority
0,0,0.49184258643705364,0.9836851728741073,Uncertain - Human Review Priority
0,1,0.7009713461216938,0.5980573077566125,High Risk - Manual Review
0,1,0.7217379379091583,0.5565241241816834,High Risk - Manual Review
0,1,0.5712808288831775,0.8574383422336449,Uncertain - Human Review Priority
0,0,0.17464308395154596,0.34928616790309186,Low Risk - Auto Decision
0,1,0.6614162705376286,0.6771674589247427,Uncertain - Human Review Priority
0,0,0.15610309160258162,0.31220618320516325,Low Risk - Auto Decision
0,1,0.5915586875081683,0.8168826249836634,Uncertain - Human Review Priority
0,1,0.6291264261330268,0.7417471477339463,Uncertain - Human Review Priority
0,0,0.4873935037928836,0.9747870075857672,Uncertain - Human Review Priority
0,1,0.6415270380177189,0.7169459239645621,Uncertain - Human Review Priority
0,0,0.20923596725031918,0.41847193450063835,Low Risk - Auto Decision
1,1,0.7232349461892033,0.5535301076215935,High Risk - Manual Review
0,1,0.6542671129773636,0.6914657740452728,Uncertain - Human Review Priority
